# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Score	Length
718at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017900.1	1980.0	1040
720at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002643.2	2097.9	982
720at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G030961.1	2082.0	982
726at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018613.1	1657.3	3658
726at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052976.1	1595.4	3971
726at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045605.1	1535.3	3591
731at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G006416.2	2010.1	1031
734at72025	Missing
737at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030130.1	1979.1	923
738at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008941.2	2005.6	1021
738at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056424.1	1923.9	986
741at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039229.3	2133.4	1525
741at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035406.3	2029.9	1557
749at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016633.1	2039.0	1029
762at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039973.2	1956.5	987
762at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005973.1	1873.5	987
763at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035927.1	1905.7	1119
764at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030636.1	1948.9	982
766at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040400.1	1898.9	884
766at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050159.1	1893.9	884
769at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G010293.1	1981.7	911
773at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043177.1	1945.3	1005
773at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038400.1	1879.4	958
774at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023016.1	1997.5	1122
775at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020343.1	1986.8	933
779at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044266.1	2116.6	1022
779at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025233.2	2062.7	1027
784at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047853.1	1881.2	925
784at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037335.1	1879.6	922
787at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009475.1	1887.9	899
787at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015113.4	1881.5	902
790at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048101.1	2042.5	1012
790at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005261.1	2011.1	1010
793at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019518.1	1853.2	918
793at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046380.1	1706.8	913
797at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031275.1	1904.4	933
797at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002345.1	1818.2	933
798at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051172.1	2089.3	1073
805at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050993.1	2146.2	1150
807at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016606.1	1675.8	1197
809at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014482.1	1877.1	897
809at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021215.1	1825.8	862
817at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035988.1	2033.8	1047
817at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038166.1	2033.0	1043
821at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037428.1	2072.9	1082
826at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047482.1	1872.5	957
826at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020896.1	1854.9	982
828at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002982.1	1781.0	972
829at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002029.2	2212.5	1130
829at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G006457.1	2192.5	1114
830at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043512.1	2437.8	1231
830at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024495.1	2433.4	1240
831at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020437.1	1803.1	974
836at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056125.1	2121.4	1083
841at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038992.1	1968.6	920
841at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035695.1	1968.0	921
842at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024966.1	2013.1	944
842at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044003.1	1980.5	947
846at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048422.1	2154.6	942
846at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037850.1	2132.8	957
849at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005660.1	1975.7	1003
849at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040283.1	1952.6	1003
851at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023031.1	1912.7	1064
852at72025	Missing
853at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039016.1	1796.3	902
853at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035670.1	1763.3	886
854at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026346.1	1998.8	1018
854at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G047439.1	1938.7	1014
855at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004330.1	1747.6	886
872at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018790.3	1848.1	861
872at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026520.3	1829.9	862
875at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056242.1	1907.3	909
889at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002988.1	1956.1	923
892at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002181.2	1843.1	1053
898at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012239.1	1891.0	891
901at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045713.1	1710.4	900
901at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055123.2	1649.0	891
911at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033953.1	2124.0	1039
911at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031796.2	2049.3	1055
915at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035339.1	1868.1	995
915at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022563.1	1865.5	993
917at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022738.1	1830.6	913
917at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018334.1	1828.3	913
927at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045881.1	1822.4	942
927at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G054655.1	1817.8	942
933at72025	Missing
936at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013881.3	2123.8	1311
936at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021938.1	2117.4	1266
940at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018414.1	1830.7	1002
940at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045420.3	1785.0	1036
949at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007629.1	1892.2	914
951at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039206.3	2003.1	1041
951at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035446.2	1937.7	1041
958at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014423.1	1858.9	1115
958at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021153.1	1742.9	1058
973at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039748.1	1848.6	889
975at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033583.1	1816.4	969
975at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026842.1	1786.9	961
977at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038196.1	2148.0	1168
977at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043373.1	2110.4	1168
979at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038486.1	1733.5	850
982at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002514.1	1978.0	1075
992at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007912.1	1933.7	897
992at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055419.1	1848.5	897
999at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036758.1	1969.5	921
999at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G053878.1	1858.4	891
1013at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022288.1	1752.0	1068
1015at72025	Missing
1016at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036984.1	1840.0	1143
1019at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048321.1	1955.9	902
1019at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012259.1	1947.1	882
1020at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014340.1	1804.7	855
1020at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021075.1	1743.8	831
1026at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023255.1	1803.0	889
1026at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053434.1	1779.4	895
1027at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058864.1	1791.8	984
1027at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029718.1	1771.2	985
1029at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003075.1	1813.7	836
1029at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029163.1	1812.7	836
1033at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021731.1	1856.1	962
1034at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021856.1	1931.6	993
1037at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048472.1	1910.8	1002
1044at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026327.1	1920.7	834
1044at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G047424.1	1912.7	865
1051at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032323.1	1789.0	819
1051at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034147.1	1788.3	820
1057at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018064.1	2091.5	916
1057at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022871.1	2081.6	916
1060at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056508.1	1819.9	902
1060at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G009017.1	1796.0	918
1063at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015602.1	1782.0	862
1067at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047676.1	1817.3	992
1067at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020691.1	1813.8	993
1069at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044839.1	2039.9	966
1069at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038085.1	2038.1	970
1078at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019172.1	1823.4	842
1078at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007525.1	1809.8	847
1081at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029937.2	1831.7	924
1081at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058653.2	1772.2	894
1084at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053141.1	1795.4	1048
1084at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027016.1	1787.1	1050
1094at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058782.1	1910.9	933
1094at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029800.1	1879.1	933
1100at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015034.1	1765.0	874
1104at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043867.1	1685.7	907
1117at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023578.3	842.2	489
1118at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009638.1	1874.7	847
1120at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058870.1	1777.0	956
1124at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014051.1	1794.1	954
1124at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022114.1	1777.8	954
1125at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024800.1	1774.4	971
1125at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043810.4	1709.2	970
1127at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020820.1	1831.9	826
1135at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059204.1	1667.4	952
1135at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029346.1	1645.7	948
1137at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058563.1	2100.2	1113
1137at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030027.1	2061.6	1113
1140at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055625.1	1678.2	862
1141at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000356.1	2131.5	993
1148at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021063.1	1796.1	926
1148at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014327.1	1786.5	926
1149at72025	Missing
1156at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024620.1	1979.6	980
1156at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043628.1	1976.5	985
1165at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004040.1	1959.5	856
1165at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000533.1	1958.1	860
1166at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015977.1	1700.5	809
1173at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019502.1	1741.5	976
1173at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052727.1	1724.0	952
1175at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048558.1	1855.3	867
1177at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030075.1	1658.0	838
1177at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058526.1	1613.2	845
1182at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008534.1	1887.8	972
1184at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033081.1	1790.2	909
1184at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050734.1	1776.2	912
1192at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038645.1	2175.4	1096
1192at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042952.1	2158.9	1132
1193at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045665.1	1828.2	915
1193at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055183.4	1818.3	915
1204at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011520.1	1690.0	802
1210at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044836.1	1941.6	918
1210at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038083.1	1921.8	918
1210at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011353.2	1826.0	909
1214at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055292.1	1828.0	846
1214at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007767.1	1807.2	848
1222at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040403.1	1986.4	970
1222at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050157.1	1957.1	970
1224at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021893.1	1681.7	798
1230at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027328.1	1805.2	896
1230at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055163.1	1801.9	896
1233at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058874.1	1681.6	915
1236at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G009069.1	1810.6	875
1236at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056559.1	1781.3	882
1237at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032512.1	1907.6	898
1239at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023097.1	1800.1	841
1240at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029780.1	1891.0	918
1240at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058799.2	1855.2	918
1242at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045100.4	1586.0	866
1250at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029266.1	1795.4	885
1250at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G057950.1	1758.1	907
1251at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055435.1	1768.2	950
1252at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039556.1	1618.0	893
1257at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020791.2	1808.0	890
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G028080.1	1755.3	769
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005201.1	1754.7	769
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055936.1	1700.6	769
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008448.1	1689.4	770
1282at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G010161.1	1679.9	835
1282at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017990.1	1676.6	844
1283at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005228.1	1766.5	1038
1283at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048130.1	1748.9	1098
1284at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014440.1	1667.8	783
1284at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021171.1	1667.4	783
1288at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007520.2	1637.2	812
1288at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019176.1	1564.8	824
1291at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037409.1	2092.0	1132
1291at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027710.1	2052.3	1136
1293at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029594.1	1040.8	541
1293at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003015.1	957.7	581
1295at72025	Missing
1305at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058438.1	1850.5	969
1305at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030164.1	1835.4	942
1308at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036133.1	1671.7	839
1309at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030506.1	1874.9	925
1309at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058053.1	1871.3	922
1317at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002978.1	1753.0	944
1323at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033466.1	1703.2	797
1333at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021187.1	1854.0	871
1348at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033810.1	1746.4	975
1348at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026784.1	1512.8	806
1352at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005965.1	1583.6	1200
1352at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039981.1	1546.8	1207
1364at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025158.1	1752.2	920
1364at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044208.1	1739.7	919
1375at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037324.1	1666.0	827
1382at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021639.1	1515.0	795
1382at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013570.2	1506.9	789
1386at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031566.1	1657.4	914
1405at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044253.1	1748.2	843
1405at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025177.1	1745.8	839
1410at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051164.1	1659.9	792
1420at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024943.2	1712.7	962
1420at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043973.1	1705.2	962
1421at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021437.1	1866.8	959
1421at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014699.1	1809.9	965
1431at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020537.1	1803.7	963
1431at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047802.1	1802.6	963
1440at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029759.1	1771.4	827
1443at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040055.1	1654.1	882
1443at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005889.1	1627.3	885
1446at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046089.1	1788.7	889
1458at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004393.1	1572.1	760
1458at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027577.1	1476.8	742
1472at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025167.1	1683.2	790
1472at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044243.2	1680.0	790
1474at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052805.1	1579.6	782
1485at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045367.2	1403.6	797
1487at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032559.1	1797.2	919
1487at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050860.1	1764.7	907
1491at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055421.1	1725.3	806
1494at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027280.1	1555.0	857
1494at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052814.1	1547.4	850
1494at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027420.1	1330.8	879
1495at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029772.1	1825.0	1152
1511at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031559.1	1634.9	870
1511at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033752.1	1611.5	865
1512at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058041.1	1810.7	818
1512at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030515.1	1767.5	841
1531at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001891.1	1571.9	787
1531at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G006572.1	1553.9	787
1538at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G042339.1	1536.1	807
1538at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050265.1	1530.8	809
1541at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026539.1	1686.1	970
1541at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002056.1	1661.2	967
1562at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020909.2	1381.5	684
