# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
675at72025	Complete	glyma.Hwangkeum.gnm1.Chr09	46365448	46377167	-	2144.4	1162
679at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	201751	212201	+	1309.9	926
686at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	5847652	5864025	-	2225.9	1057
686at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	23818929	23827548	+	2314.9	1062
688at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	38701628	38712995	+	1390.2	704
688at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	44780773	44789513	-	1357.8	692
700at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	32537196	32576709	-	2033.4	1184
705at72025	Complete	glyma.Hwangkeum.gnm1.Chr14	48344045	48357758	-	1606.4	1043
710at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	15094188	15100628	+	1687.4	897
710at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	3690607	3696984	-	1562.4	851
712at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	7931345	7941732	+	1974.5	1073
712at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	37408396	37418751	-	2003.8	1092
715at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	46322959	46330581	-	1768.5	927
715at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	38749176	38758027	-	1809.2	943
718at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	48019549	48038438	+	1863.1	1081
720at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	52122229	52126635	+	2098.0	982
720at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	2477696	2482026	-	2082.1	982
726at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	41555005	41559304	-	1863.1	1056
731at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	2152831	2166336	-	1987.2	1031
734at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	5549546	5566215	+	1387.9	888
734at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	14560671	14580037	+	1560.2	937
737at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	45204529	45212829	-	1642.1	858
738at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	43925986	43953825	-	1766.6	970
738at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	46647882	46671930	-	1966.0	996
741at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	31509690	31534872	-	2036.7	1544
741at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	42618094	42635019	+	2127.3	1525
749at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	19684527	19696329	-	2019.0	1040
762at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	46374249	46382340	+	1931.0	997
762at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	2338379	2345796	-	1869.9	987
763at72025	Complete	glyma.Hwangkeum.gnm1.Chr12	37074631	37081896	+	1868.7	1120
764at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	49824478	49839998	-	1859.4	977
766at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	6961657	6970759	+	1856.4	884
766at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	38294446	38303459	-	1864.7	885
769at72025	Complete	glyma.Hwangkeum.gnm1.Chr04	14699618	14710168	-	1792.0	860
773at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	34626264	34632269	-	1944.3	1003
773at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	6618714	6624895	+	1923.7	1005
774at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	20115772	20129857	-	1957.5	1122
775at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	9826731	9833209	+	1928.1	921
775at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	36436874	36443394	+	1949.6	931
779at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	11471381	11487794	-	2096.8	1022
779at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	21433091	21447833	+	2062.3	1026
784at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	23270046	23280136	+	1801.6	923
784at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	3289011	3297811	-	1790.3	926
787at72025	Missing
790at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	39061530	39066899	+	2005.4	1010
790at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	5585538	5590906	-	2036.8	1012
793at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	18804084	18817167	-	1822.0	929
793at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	18514088	18530338	-	1788.2	929
793at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	45820558	45848298	-	1809.9	907
797at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	49424839	49433617	-	1783.8	950
797at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	5128887	5136315	-	1852.1	942
798at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	9376573	9380130	+	2089.3	1073
805at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	41162385	41171156	-	2176.6	1142
805at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	6815764	6825429	-	2146.8	1148
807at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	19292765	19299655	-	1644.6	1256
809at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38548567	38557204	+	1836.6	897
809at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	2460482	2467602	+	1835.7	897
817at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	37746799	37756474	-	2005.9	1045
817at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	32331716	32341519	-	2005.4	1043
821at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	24246475	24253037	-	2072.9	1082
826at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	42092774	42099404	+	1642.4	945
826at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	280601	292387	-	1860.1	957
828at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	54801534	54811530	+	1758.7	972
829at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	45754934	45761022	+	2195.9	1130
829at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	2541505	2547477	-	2172.0	1113
830at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	1302040	1311864	+	2282.3	1195
830at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	9713904	9723288	+	2431.8	1231
831at72025	Complete	glyma.Hwangkeum.gnm1.Chr07	37814596	37828153	-	1814.4	979
836at72025	Complete	glyma.Hwangkeum.gnm1.Chr19	44129843	44139485	-	2125.1	1112
841at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	34607867	34610989	-	1968.0	921
841at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	40389986	40393087	+	1968.6	920
842at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	6928422	6944090	+	1951.0	944
842at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	16703928	16728772	+	1919.4	945
846at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	28826499	28830955	-	2131.3	956
846at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	8295354	8300755	+	2125.3	941
849at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	43495972	43504922	-	1946.4	1003
849at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	5684230	5692679	+	1903.3	1003
851at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	20353285	20380332	+	1949.0	1061
852at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	15402049	15493231	-	1731.7	1045
853at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	34400445	34412940	-	1747.9	922
853at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	40580786	40592025	+	1829.5	886
854at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	36372058	36387941	+	1998.8	1018
854at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	36793224	36802738	+	1964.1	1014
855at72025	Complete	glyma.Hwangkeum.gnm1.Chr02	14695084	14707550	+	1702.7	889
872at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	8035454	8041179	+	1809.3	861
872at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	38509952	38515469	-	1709.7	827
875at72025	Complete	glyma.Hwangkeum.gnm1.Chr19	45143765	45159067	-	1721.6	891
889at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	54848161	54857402	-	1930.8	927
892at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	47754762	47765006	+	1797.6	1036
898at72025	Complete	glyma.Hwangkeum.gnm1.Chr05	2527812	2530895	+	1891.0	891
901at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	4151961	4169790	+	1522.1	888
901at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	33157295	33192469	-	1550.6	888
911at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	9702222	9708763	+	2112.3	1039
911at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	3819763	3826435	+	2128.5	1048
915at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	15204562	15212113	-	1534.3	995
915at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	30680874	30690853	+	1663.2	999
917at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	2638327	2641485	+	1828.3	913
917at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	16982710	16985874	-	1830.6	913
927at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	6137641	6149606	+	1787.3	952
927at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	22750118	22766743	-	1864.0	952
933at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	23180199	23258315	-	1795.8	834
936at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	33355462	33363029	-	2117.0	1311
936at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	8914144	8921976	-	2107.3	1264
940at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	3560114	3566977	-	1850.6	1024
940at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	958329	965505	-	1787.8	1071
949at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	30662955	30688229	-	1853.5	919
951at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	32058933	32063136	-	1759.3	930
951at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	42335086	42339976	+	1984.6	1041
958at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38046280	38055243	+	1849.0	1115
958at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1912220	1922838	+	1812.0	1088
973at72025	Complete	glyma.Hwangkeum.gnm1.Chr14	470664	475819	-	1839.0	889
975at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	41622581	41627144	-	1786.9	961
975at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	626261	630695	+	1816.4	969
977at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	32647608	32656101	-	2146.4	1168
977at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	8477623	8486052	+	2104.6	1168
979at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	35388080	35400907	+	1796.0	846
982at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	50936902	50944823	+	2037.1	1075
992at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	34579033	34592535	-	1845.1	902
992at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	37265395	37281580	-	1834.2	897
999at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	16134539	16143517	+	1859.2	921
999at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	3341278	3349155	-	1944.5	921
1013at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	12147199	12160177	-	1785.1	1068
1013at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	45620860	45634288	-	1835.7	1062
1015at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	38881626	38889435	-	1828.4	932
1016at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	19013442	19037357	-	1995.9	1163
1019at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	2756036	2776089	+	1921.9	882
1019at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	7420998	7442031	-	1833.7	902
1020at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	37369923	37378051	-	1624.1	863
1020at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1251037	1259209	-	1608.2	839
1026at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	23410000	23421641	-	1731.1	898
1026at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	53893023	53903698	-	1725.1	896
1027at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	40896932	40903021	-	1761.6	985
1027at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	42724174	42729847	+	1774.6	984
1029at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	787370	798534	-	1730.2	854
1029at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	35602700	35614366	+	1679.4	855
1033at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	6977728	6990145	+	1862.5	962
1034at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	8243514	8249344	+	1834.7	970
1037at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	8747107	8753299	+	1896.1	996
1044at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	36065493	36070884	-	1863.9	879
1044at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	36559321	36564629	-	1847.3	865
1051at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	17313036	17316993	+	1776.4	819
1051at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	5919891	5923891	-	1775.5	820
1057at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	279970	285232	-	2087.5	916
1057at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	18136941	18142174	+	2081.6	916
1060at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	44580240	44588882	-	1766.8	918
1060at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	47363667	47369743	-	1803.2	902
1063at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	8082652	8092259	-	1769.9	862
1067at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	40483299	40497905	-	1784.6	993
1067at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	1793868	1807540	+	1765.8	992
1069at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	31371933	31387577	+	1841.1	970
1069at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	37802700	37819173	+	1871.3	975
1078at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	29106276	29112013	-	1787.8	848
1078at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	13822855	13828394	+	1807.8	842
1081at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	43254824	43267977	+	1713.3	881
1081at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	40453398	40468953	-	1755.9	916
1084at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	43253763	43268307	+	1756.2	1069
1084at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	50755627	50770036	-	1754.3	1048
1094at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	41690525	41697567	+	1879.1	933
1094at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	41947083	41954547	-	1898.4	933
1100at72025	Complete	glyma.Hwangkeum.gnm1.Chr06	2785724	2794414	+	1645.7	875
1104at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	14331602	14334793	-	1685.7	907
1117at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	34395977	34412034	-	842.4	484
1118at72025	Complete	glyma.Hwangkeum.gnm1.Chr04	5095886	5102960	-	1879.6	847
1120at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	42773110	42790415	+	1710.4	938
1124at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	34912121	34919368	-	1699.8	954
1124at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	10457048	10464229	-	1726.5	954
1125at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	4522044	4532073	+	1709.3	974
1125at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	13345776	13357124	+	1702.5	970
1127at72025	Complete	glyma.Hwangkeum.gnm1.Chr07	41442602	41450661	-	1826.3	841
1135at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	37346556	37360215	-	1612.1	948
1135at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	45896281	45909813	+	1623.9	969
1137at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	44225361	44271816	+	2004.5	1114
1137at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	39424670	39433801	-	2091.5	1113
1140at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	36850750	36859212	+	1607.5	826
1140at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	39497250	39506024	+	1719.1	872
1141at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	3987361	3994550	-	2119.2	993
1148at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	37271187	37278267	-	1765.0	926
1148at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	1147375	1154345	-	1750.0	926
1149at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	20239879	20306406	-	1685.9	826
1156at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	2631891	2640406	-	1932.6	975
1156at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	11083280	11092119	-	1943.7	985
1165at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr01	6585607	6590403	+	1958.1	860
1165at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	10772036	10776854	+	1959.5	856
1166at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	43983713	43998847	-	1647.6	847
1166at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	11702907	11723493	+	1741.8	853
1173at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	18534949	18545837	-	1771.9	970
1173at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	45636185	45644953	-	1707.0	932
1175at72025	Complete	glyma.Hwangkeum.gnm1.Chr17	9670522	9681511	-	1813.0	867
1177at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	44707222	44711752	-	1656.7	838
1177at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	39093236	39097600	+	1658.0	838
1182at72025	Complete	glyma.Hwangkeum.gnm1.Chr03	40715965	40724773	-	1819.6	975
1184at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	33812469	33819339	+	1760.9	906
1184at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	3824452	3831847	-	1761.3	912
1192at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	36838566	36845019	-	2189.1	1096
1193at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	3609082	3616128	+	1798.8	915
1193at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	34054351	34062459	-	1810.9	915
1204at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	42841078	42846442	-	1686.0	802
1204at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	12912049	12917360	+	1551.8	764
1210at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	41053819	41061422	+	1805.1	918
1210at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	31324797	31332403	-	1848.8	918
1210at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	37752110	37759520	+	1895.9	918
1214at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	32561447	32572621	+	1701.9	875
1214at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	35584664	35596274	+	1779.5	846
1222at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	6987870	6996043	-	1948.3	970
1222at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	38276703	38283986	+	1929.6	970
1224at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	8547640	8567059	+	1584.6	798
1230at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	46254714	46257758	-	1805.2	896
1230at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	33791785	33794844	-	1801.9	896
1233at72025	Complete	glyma.Hwangkeum.gnm1.Chr20	42819865	42839378	+	1571.9	882
1236at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	44969911	44983062	-	1804.4	893
1236at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	47799022	47815926	-	1657.5	904
1237at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr11	20002490	20013595	-	1746.9	901
1237at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	4681122	4692364	+	1735.5	897
1239at72025	Complete	glyma.Hwangkeum.gnm1.Chr08	21194756	21205521	-	1746.0	841
1240at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	41468722	41476538	-	1868.3	918
1240at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	42156869	42165024	+	1781.1	918
1242at72025	Complete	glyma.Hwangkeum.gnm1.Chr15	42738783	42744169	+	1512.3	845
1250at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	36694827	36702846	+	1463.3	820
1250at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	33159105	33167271	+	1716.7	884
1251at72025	Complete	glyma.Hwangkeum.gnm1.Chr19	37455852	37468265	+	1740.6	948
1252at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	45385889	45395265	-	1503.5	874
1257at72025	Complete	glyma.Hwangkeum.gnm1.Chr07	41275459	41282401	-	1733.2	890
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	38398338	38414471	-	1453.1	699
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	39967416	39980085	+	1307.5	685
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	7661189	7675828	+	1456.8	699
1276at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr19	42531570	42548094	+	1409.3	691
1282at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr04	11671563	11674619	+	1686.1	846
1282at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr06	49004085	49007072	-	1676.6	844
1283at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	38743857	38754089	-	1721.9	1039
1283at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	5843219	5853339	+	1780.3	1100
1284at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38146239	38148951	-	1667.8	783
1284at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	2041572	2044266	-	1667.7	783
1288at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	29049967	29061565	-	1609.0	812
1288at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	13882267	13901794	+	1623.1	811
1291at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	3273635	3286125	-	1984.5	1132
1291at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr13	24063739	24075187	-	1983.9	1129
1293at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	157423	161463	+	953.8	541
1293at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	39664788	39668851	-	1040.8	541
1295at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	17832044	17864896	-	1736.4	861
1305at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	45554742	45562236	-	1875.0	969
1305at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	38233297	38240736	+	1855.5	965
1308at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	2055922	2058948	+	1671.7	839
1309at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	48663371	48669854	-	1865.8	925
1309at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr20	34137818	34144331	+	1883.5	922
1317at72025	Complete	glyma.Hwangkeum.gnm1.Chr01	54774342	54785026	+	1717.2	931
1323at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	37682788	37690001	-	1686.6	787
1333at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	38325575	38337854	-	1728.2	868
1333at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	2228843	2237441	-	1724.5	867
1348at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	41070765	41081358	+	1366.4	920
1348at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr12	2537293	2547689	+	1550.2	950
1352at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	46318740	46325157	+	1575.7	1200
1352at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	2400334	2406849	-	1539.3	1207
1364at72025	Complete	glyma.Hwangkeum.gnm1.Chr09	9934062	9942198	-	1736.7	909
1375at72025	Complete	glyma.Hwangkeum.gnm1.Chr13	23157024	23163077	+	1613.5	837
1382at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	30322804	30329697	-	1534.4	802
1382at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	6199911	6206803	-	1512.8	801
1386at72025	Complete	glyma.Hwangkeum.gnm1.Chr11	7757861	7764026	+	1365.8	788
1405at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	10400988	10433703	+	1713.7	839
1405at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	21212975	21231969	+	1737.0	842
1410at72025	Complete	glyma.Hwangkeum.gnm1.Chr18	9293691	9308588	+	1562.2	791
1420at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	6638153	6641875	+	1712.8	962
1420at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	15909405	15913148	+	1705.2	962
1421at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr05	40307240	40319697	+	1819.6	959
1421at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr08	4287538	4297494	+	1825.3	959
1431at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr07	39167399	39176191	-	1767.9	963
1431at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr17	2850711	2860161	-	1752.6	963
1440at72025	Complete	glyma.Hwangkeum.gnm1.Chr10	41221427	41234268	+	1652.5	808
1443at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	45657436	45661716	-	1612.0	885
1443at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr14	3185034	3189603	+	1642.1	882
1446at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr03	25850812	25877596	+	1774.1	889
1446at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr16	9486037	9497555	-	1720.3	889
1458at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr02	15363596	15373004	+	1632.0	789
1458at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr10	1977883	1987455	-	1584.9	780
1472at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	10199719	10205501	-	1661.5	790
1472at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr15	21072375	21082734	-	1658.5	790
1474at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr09	45824546	45837718	+	1455.9	761
1474at72025	Duplicated	glyma.Hwangkeum.gnm1.Chr18	46650841	46668542	-	1567.5	795
